Group,Question,Chi-Square,Chi p-value,JS Divergence,Spearman Correlation,Spearman p-value
Jewish,F5bA3_1,0.556456,0.999989,15.374877,0.729383,0.000000
Jewish,F5bA4_1,3.012174,0.981136,16.667344,0.729383,0.000000
Jewish,F5bA5_1,1.394960,0.999227,15.981543,0.729383,0.000000
Jewish,F5bA6_1,2.084784,0.995648,16.484052,0.729383,0.000000
Jewish,F5cA1_1,1.622182,0.998502,15.974053,0.729383,0.000000
Jewish,F5cA2_1,1.811769,0.997590,16.004782,0.729383,0.000000
Jewish,F6a_DemPartyA1,6.535978,0.768404,16.798327,0.729383,0.000000
Jewish,F6a_RepPartyA1,3.088336,0.979268,16.692641,0.729383,0.000000
Jewish,F6mA1_1,2.584638,0.989584,16.129551,0.729383,0.000000
Jewish,F7d,0.646088,0.999978,15.288573,0.729383,0.000000
Jewish,F7e,1.434664,0.999125,15.487617,0.729383,0.000000
Jewish,F7f,2.907888,0.983509,16.115133,0.729383,0.000000
Jewish,F7g,1.177712,0.999638,16.138634,0.729383,0.000000
Jewish,F7h,3.455196,0.968598,16.116521,0.729383,0.000000
Jewish,F7lA1,0.000000,1.000000,15.214275,0.729383,0.000000
Jewish,F7mA1,168000009.541375,0.000000,16.853260,0.729383,0.000000
Jewish,F7n,2.468226,0.991331,16.218794,0.729383,0.000000
Jewish,einkommen,1.058706,0.999777,15.908694,0.729383,0.000000
Orthodox_Christian,F1A10_1,0.658301,0.999994,15.562218,0.761777,0.000000
Orthodox_Christian,F1A11_1,8000000.209134,0.000000,15.462679,0.761777,0.000000
Orthodox_Christian,F1A12_1,0.748238,0.999989,15.920109,0.761777,0.000000
Orthodox_Christian,F1A13_1,1.846092,0.998968,16.272178,0.761777,0.000000
Orthodox_Christian,F1A14_1,0.406089,1.000000,15.791928,0.761777,0.000000
Orthodox_Christian,F1A15_1,0.874595,0.999975,16.012677,0.761777,0.000000
Orthodox_Christian,F1A16_1,1.524708,0.999588,16.465861,0.761777,0.000000
Orthodox_Christian,F1A17_1,0.341793,1.000000,15.546923,0.761777,0.000000
Orthodox_Christian,F1A19_1,1.790854,0.999107,16.166365,0.761777,0.000000
Orthodox_Christian,F1A1_1,1.168956,0.999889,16.045233,0.761777,0.000000
Orthodox_Christian,F1A2_1,3.390214,0.984500,16.281339,0.761777,0.000000
Orthodox_Christian,F1A3_1,0.727351,0.999990,15.602582,0.761777,0.000000
Orthodox_Christian,F1A4_1,1.372283,0.999754,15.808826,0.761777,0.000000
Orthodox_Christian,F1A5_1,4000009.400789,0.000000,17.177125,0.761777,0.000000
Orthodox_Christian,F1A6_1,0.589994,0.999997,15.824646,0.761777,0.000000
Orthodox_Christian,F1A7_1,0.877493,0.999974,15.654406,0.761777,0.000000
Orthodox_Christian,F1A8_1,0.611524,0.999996,15.622199,0.761777,0.000000
Orthodox_Christian,F1A9_1,0.749262,0.999989,15.954168,0.761777,0.000000
Orthodox_Christian,F2A1,0.818413,0.999982,15.841859,0.761777,0.000000
Orthodox_Christian,F2A10,0.150027,1.000000,15.463779,0.761777,0.000000
Orthodox_Christian,F2A11,1.260501,0.999839,15.937613,0.761777,0.000000
Orthodox_Christian,F2A12,1.860334,0.998930,15.882748,0.761777,0.000000
Orthodox_Christian,F2A14,0.865420,0.999976,15.665093,0.761777,0.000000
Orthodox_Christian,F2A2,1.535104,0.999574,16.176637,0.761777,0.000000
Orthodox_Christian,F2A3,1.101989,0.999918,15.695869,0.761777,0.000000
Orthodox_Christian,F2A4,0.760430,0.999988,16.087313,0.761777,0.000000
Orthodox_Christian,F2A5,0.650010,0.999995,15.646897,0.761777,0.000000
Orthodox_Christian,F2A6,0.605830,0.999996,15.724138,0.761777,0.000000
Orthodox_Christian,F2A7,0.644276,0.999995,15.938793,0.761777,0.000000
Orthodox_Christian,F2A8,0.767747,0.999987,15.924025,0.761777,0.000000
Orthodox_Christian,F2A9,1.631128,0.999429,16.148073,0.761777,0.000000
Orthodox_Christian,F3A10_1,0.853839,0.999978,15.620146,0.761777,0.000000
Orthodox_Christian,F3A11_1,1.968707,0.998603,16.656552,0.761777,0.000000
Orthodox_Christian,F3A12_1,0.741367,0.999989,15.953680,0.761777,0.000000
Orthodox_Christian,F3A13_1,2.878548,0.992235,16.157312,0.761777,0.000000
Orthodox_Christian,F3A14_1,1.146819,0.999899,16.008391,0.761777,0.000000
Orthodox_Christian,F3A15_1,2.266620,0.997318,16.293778,0.761777,0.000000
Orthodox_Christian,F3A16_1,1.662344,0.999374,16.126003,0.761777,0.000000
Orthodox_Christian,F3A17_1,2.244117,0.997438,16.098125,0.761777,0.000000
Orthodox_Christian,F3A18_1,1.584507,0.999504,16.437866,0.761777,0.000000
Orthodox_Christian,F3A19_1,1.105269,0.999916,15.727424,0.761777,0.000000
Orthodox_Christian,F3A1_1,2.835290,0.992728,16.112021,0.761777,0.000000
Orthodox_Christian,F3A20_1,0.660590,0.999994,15.901954,0.761777,0.000000
Orthodox_Christian,F3A21_1,1.675300,0.999351,16.462716,0.761777,0.000000
Orthodox_Christian,F3A22_1,1.487326,0.999635,16.012796,0.761777,0.000000
Orthodox_Christian,F3A23_1,0.821320,0.999982,15.401250,0.761777,0.000000
Orthodox_Christian,F3A24_1,2.910758,0.991853,16.221211,0.761777,0.000000
Orthodox_Christian,F3A25_1,1.898931,0.998821,16.239185,0.761777,0.000000
Orthodox_Christian,F3A26_1,2.651596,0.994576,16.824951,0.761777,0.000000
Orthodox_Christian,F3A27_1,16000001.597793,0.000000,16.250842,0.761777,0.000000
Orthodox_Christian,F3A28_1,1.993231,0.998520,16.156332,0.761777,0.000000
Orthodox_Christian,F3A29_1,0.283002,1.000000,12.652032,0.761777,0.000000
Orthodox_Christian,F3A2_1,0.943525,0.999963,15.981830,0.761777,0.000000
Orthodox_Christian,F3A30_1,2.195571,0.997682,16.211770,0.761777,0.000000
Orthodox_Christian,F3A31_1,0.942069,0.999963,16.035190,0.761777,0.000000
Orthodox_Christian,F3A32_1,1.345537,0.999777,15.654234,0.761777,0.000000
Orthodox_Christian,F3A33_1,1.107832,0.999915,16.167754,0.761777,0.000000
Orthodox_Christian,F3A34_1,1.212305,0.999867,15.924011,0.761777,0.000000
Orthodox_Christian,F3A35_1,1.070890,0.999929,16.312357,0.761777,0.000000
Orthodox_Christian,F3A36_1,0.747218,0.999989,15.786257,0.761777,0.000000
Orthodox_Christian,F3A3_1,0.751575,0.999988,15.904327,0.761777,0.000000
Orthodox_Christian,F3A4_1,1.369008,0.999757,16.176512,0.761777,0.000000
Orthodox_Christian,F3A5_1,2.682040,0.994296,16.546407,0.761777,0.000000
Orthodox_Christian,F3A6_1,7.384131,0.767178,17.255439,0.761777,0.000000
Orthodox_Christian,F3A7_1,1.244151,0.999849,15.843073,0.761777,0.000000
Orthodox_Christian,F3A8_1,0.524003,0.999998,15.681673,0.761777,0.000000
Orthodox_Christian,F3A9_1,1.107803,0.999915,15.985605,0.761777,0.000000
Orthodox_Christian,F3B1,69444448.004504,0.000000,15.941243,0.761777,0.000000
Orthodox_Christian,F3B2,4.426877,0.955728,17.066687,0.761777,0.000000
Orthodox_Christian,F3B3,1.123646,0.999909,8.090633,0.761777,0.000000
Orthodox_Christian,F3B_Deutschland,0.759663,0.999988,11.813867,0.761777,0.000000
Orthodox_Christian,F3B_Hamas,2.253555,0.997388,16.738610,0.761777,0.000000
Orthodox_Christian,F3B_Iran,3.700865,0.977865,16.818060,0.761777,0.000000
Orthodox_Christian,F3B_Israel,1.021471,0.999944,11.876293,0.761777,0.000000
Orthodox_Christian,F3B_Katar,1.349281,0.999774,14.277076,0.761777,0.000000
Orthodox_Christian,F3B_UN,0.884301,0.999973,13.591135,0.761777,0.000000
Orthodox_Christian,F3B_USA,0.732206,0.999990,10.619037,0.761777,0.000000
Orthodox_Christian,F3_CHINA,1.050739,0.999935,15.507384,0.761777,0.000000
Orthodox_Christian,F3_Deutschland,1.257434,0.999840,15.508810,0.761777,0.000000
Orthodox_Christian,F3_EU,1.035864,0.999940,15.522606,0.761777,0.000000
Orthodox_Christian,F3_NATO,2.525936,0.995627,15.546341,0.761777,0.000000
Orthodox_Christian,F3_Russland,0.899814,0.999971,15.297133,0.761777,0.000000
Orthodox_Christian,F3_USA,1.451823,0.999676,14.999291,0.761777,0.000000
Orthodox_Christian,F3_Ukraine,1.258718,0.999840,15.763067,0.761777,0.000000
Orthodox_Christian,F5A10_1,2.018557,0.998430,16.482516,0.761777,0.000000
Orthodox_Christian,F5A11_1,1.488984,0.999633,15.846973,0.761777,0.000000
Orthodox_Christian,F5A12_1,0.225561,1.000000,15.540507,0.761777,0.000000
Orthodox_Christian,F5A13_1,2.184023,0.997738,16.721538,0.761777,0.000000
Orthodox_Christian,F5A14_1,0.310541,1.000000,15.604012,0.761777,0.000000
Orthodox_Christian,F5A15_1,0.857235,0.999977,16.037486,0.761777,0.000000
Orthodox_Christian,F5A16_1,1.731625,0.999239,16.184200,0.761777,0.000000
Orthodox_Christian,F5A1_1,6.278261,0.854168,17.201356,0.761777,0.000000
Orthodox_Christian,F5A2_1,1.163735,0.999892,16.110457,0.761777,0.000000
Orthodox_Christian,F5A3_1,3.081413,0.989606,16.516529,0.761777,0.000000
Orthodox_Christian,F5A4_1,2.609210,0.994949,14.732078,0.761777,0.000000
Orthodox_Christian,F5A5_1,3.045921,0.990105,16.895184,0.761777,0.000000
Orthodox_Christian,F5A6_1,2.645073,0.994635,16.823674,0.761777,0.000000
Orthodox_Christian,F5A7_1,0.753769,0.999988,15.908649,0.761777,0.000000
Orthodox_Christian,F5A8_1,2.705589,0.994073,16.835365,0.761777,0.000000
Orthodox_Christian,F5A9_1,3.243346,0.987103,16.581678,0.761777,0.000000
Orthodox_Christian,F5aA1_1,0.872219,0.999975,15.674854,0.761777,0.000000
Orthodox_Christian,F5aA2_1,1.887993,0.998852,16.446078,0.761777,0.000000
Orthodox_Christian,F5aA3_1,1.549343,0.999555,16.466932,0.761777,0.000000
Orthodox_Christian,F5bA1_1,2.397245,0.996542,16.027093,0.761777,0.000000
Orthodox_Christian,F5bA2_1,9.390946,0.585854,16.762769,0.761777,0.000000
Orthodox_Christian,F5bA3_1,2.844478,0.992626,16.104274,0.761777,0.000000
Orthodox_Christian,F5bA4_1,4.550848,0.950957,17.011705,0.761777,0.000000
Orthodox_Christian,F5bA5_1,0.864052,0.999976,16.099678,0.761777,0.000000
Orthodox_Christian,F5bA6_1,2.362005,0.996766,15.888561,0.761777,0.000000
Orthodox_Christian,F5cA1_1,1.144869,0.999900,15.885838,0.761777,0.000000
Orthodox_Christian,F5cA2_1,2.393974,0.996563,16.193152,0.761777,0.000000
Orthodox_Christian,F6a_DemPartyA1,1.338247,0.999783,16.351643,0.761777,0.000000
Orthodox_Christian,F6a_RepPartyA1,2.074592,0.998216,16.554161,0.761777,0.000000
Orthodox_Christian,F6mA1_1,1.402983,0.999726,15.953853,0.761777,0.000000
Orthodox_Christian,F7d,5.888442,0.880703,15.751447,0.761777,0.000000
Orthodox_Christian,F7e,3.820734,0.974870,15.624763,0.761777,0.000000
Orthodox_Christian,F7f,3.873362,0.973476,16.664077,0.761777,0.000000
Orthodox_Christian,F7g,3.729081,0.977183,16.438854,0.761777,0.000000
Orthodox_Christian,F7h,1.106916,0.999916,15.715547,0.761777,0.000000
Orthodox_Christian,F7lA1,0.000000,1.000000,15.214275,0.761777,0.000000
Orthodox_Christian,F7mA1,552000049.563033,0.000000,15.571645,0.761777,0.000000
Orthodox_Christian,F7n,13.750695,0.247097,16.228789,0.761777,0.000000
Orthodox_Christian,einkommen,1.238074,0.999852,16.041909,0.761777,0.000000
Jewish_White,F1A10_1,0.495588,0.999994,15.789219,0.775485,0.000000
Jewish_White,F1A11_1,1.477676,0.999003,16.054389,0.775485,0.000000
Jewish_White,F1A12_1,0.797263,0.999940,15.649160,0.775485,0.000000
Jewish_White,F1A13_1,0.780496,0.999945,15.860537,0.775485,0.000000
Jewish_White,F1A14_1,1.315220,0.999405,15.898794,0.775485,0.000000
Jewish_White,F1A15_1,0.508639,0.999993,15.814691,0.775485,0.000000
Jewish_White,F1A16_1,0.516901,0.999992,15.754761,0.775485,0.000000
Jewish_White,F1A17_1,1.134019,0.999695,16.244241,0.775485,0.000000
Jewish_White,F1A19_1,1.952539,0.996691,15.963329,0.775485,0.000000
Jewish_White,F1A1_1,0.627216,0.999981,15.967156,0.775485,0.000000
Jewish_White,F1A2_1,1.293699,0.999447,15.958293,0.775485,0.000000
Jewish_White,F1A3_1,0.625027,0.999981,15.869518,0.775485,0.000000
Jewish_White,F1A4_1,1.098872,0.999735,15.842633,0.775485,0.000000
Jewish_White,F1A5_1,0.521500,0.999992,15.866911,0.775485,0.000000
Jewish_White,F1A6_1,1.097693,0.999737,16.050865,0.775485,0.000000
Jewish_White,F1A7_1,2.683111,0.987930,16.066985,0.775485,0.000000
Jewish_White,F1A8_1,1.319109,0.999397,16.009236,0.775485,0.000000
Jewish_White,F1A9_1,0.676134,0.999972,16.001418,0.775485,0.000000
Jewish_White,F2A1,1.516995,0.998881,15.851716,0.775485,0.000000
Jewish_White,F2A10,0.649548,0.999977,16.015426,0.775485,0.000000
Jewish_White,F2A11,1.346640,0.999339,16.231158,0.775485,0.000000
Jewish_White,F2A12,1.406911,0.999197,15.801902,0.775485,0.000000
Jewish_White,F2A14,1.619839,0.998511,15.806617,0.775485,0.000000
Jewish_White,F2A2,1.437143,0.999118,15.990696,0.775485,0.000000
Jewish_White,F2A3,1.564751,0.998719,16.257897,0.775485,0.000000
Jewish_White,F2A4,0.862997,0.999913,16.101271,0.775485,0.000000
Jewish_White,F2A5,0.757899,0.999952,16.084401,0.775485,0.000000
Jewish_White,F2A6,0.859996,0.999914,16.158143,0.775485,0.000000
Jewish_White,F2A7,0.928648,0.999878,16.213663,0.775485,0.000000
Jewish_White,F2A8,1.165662,0.999654,15.972445,0.775485,0.000000
Jewish_White,F2A9,0.820695,0.999931,16.152244,0.775485,0.000000
Jewish_White,F3A10_1,0.706954,0.999966,15.853583,0.775485,0.000000
Jewish_White,F3A11_1,0.881805,0.999904,15.694094,0.775485,0.000000
Jewish_White,F3A12_1,1.408229,0.999194,15.951172,0.775485,0.000000
Jewish_White,F3A13_1,0.624032,0.999981,15.727883,0.775485,0.000000
Jewish_White,F3A14_1,0.658767,0.999975,15.861572,0.775485,0.000000
Jewish_White,F3A15_1,1.201890,0.999603,16.028262,0.775485,0.000000
Jewish_White,F3A16_1,1.799192,0.997660,16.111672,0.775485,0.000000
Jewish_White,F3A17_1,0.912553,0.999887,15.967172,0.775485,0.000000
Jewish_White,F3A18_1,1.026751,0.999806,16.030643,0.775485,0.000000
Jewish_White,F3A19_1,1.280612,0.999472,16.077876,0.775485,0.000000
Jewish_White,F3A1_1,3.724433,0.958923,16.435602,0.775485,0.000000
Jewish_White,F3A20_1,0.995320,0.999832,15.942683,0.775485,0.000000
Jewish_White,F3A21_1,0.813526,0.999934,16.128706,0.775485,0.000000
Jewish_White,F3A22_1,0.924399,0.999880,15.887081,0.775485,0.000000
Jewish_White,F3A23_1,8.439692,0.585970,16.963926,0.775485,0.000000
Jewish_White,F3A24_1,4.728972,0.908532,17.094058,0.775485,0.000000
Jewish_White,F3A25_1,5.217794,0.876162,15.900793,0.775485,0.000000
Jewish_White,F3A26_1,3.442029,0.969030,16.954256,0.775485,0.000000
Jewish_White,F3A27_1,5.965909,0.818119,17.183251,0.775485,0.000000
Jewish_White,F3A28_1,0.643390,0.999978,15.794638,0.775485,0.000000
Jewish_White,F3A29_1,3.507353,0.966848,16.963089,0.775485,0.000000
Jewish_White,F3A2_1,1.885307,0.997146,16.098875,0.775485,0.000000
Jewish_White,F3A30_1,3.239879,0.975202,16.239129,0.775485,0.000000
Jewish_White,F3A31_1,3.052483,0.980162,16.040320,0.775485,0.000000
Jewish_White,F3A32_1,1.325035,0.999385,15.741649,0.775485,0.000000
Jewish_White,F3A33_1,1.108664,0.999724,16.278652,0.775485,0.000000
Jewish_White,F3A34_1,2.349727,0.992889,16.761166,0.775485,0.000000
Jewish_White,F3A35_1,1.042466,0.999792,16.019550,0.775485,0.000000
Jewish_White,F3A36_1,0.886176,0.999901,15.785828,0.775485,0.000000
Jewish_White,F3A3_1,1.488158,0.998972,16.143682,0.775485,0.000000
Jewish_White,F3A4_1,1.732033,0.998012,16.281417,0.775485,0.000000
Jewish_White,F3A5_1,1.945977,0.996738,16.331564,0.775485,0.000000
Jewish_White,F3A6_1,6.816365,0.742660,16.978960,0.775485,0.000000
Jewish_White,F3A7_1,0.685094,0.999970,15.747786,0.775485,0.000000
Jewish_White,F3A8_1,1.293715,0.999447,16.066210,0.775485,0.000000
Jewish_White,F3A9_1,0.831316,0.999927,15.970733,0.775485,0.000000
Jewish_White,F3B1,2.949058,0.982598,16.629890,0.775485,0.000000
Jewish_White,F3B2,4.623853,0.914849,17.084838,0.775485,0.000000
Jewish_White,F3B3,1.501189,0.998932,4.499435,0.775485,0.000000
Jewish_White,F3B_Deutschland,0.600575,0.999984,15.513573,0.775485,0.000000
Jewish_White,F3B_Hamas,2.424581,0.991930,16.777929,0.775485,0.000000
Jewish_White,F3B_Iran,5.811111,0.830875,17.173716,0.775485,0.000000
Jewish_White,F3B_Israel,8.340064,0.595657,16.016319,0.775485,0.000000
Jewish_White,F3B_Katar,2.942721,0.982740,16.603251,0.775485,0.000000
Jewish_White,F3B_UN,0.893575,0.999898,15.928685,0.775485,0.000000
Jewish_White,F3B_USA,0.436218,0.999997,15.700144,0.775485,0.000000
Jewish_White,F3_CHINA,1.675451,0.998277,16.199502,0.775485,0.000000
Jewish_White,F3_Deutschland,0.782708,0.999945,15.767189,0.775485,0.000000
Jewish_White,F3_EU,0.332512,0.999999,15.623344,0.775485,0.000000
Jewish_White,F3_NATO,0.915197,0.999886,15.911941,0.775485,0.000000
Jewish_White,F3_Russland,1.214538,0.999584,16.157911,0.775485,0.000000
Jewish_White,F3_USA,1.200655,0.999605,16.087623,0.775485,0.000000
Jewish_White,F3_Ukraine,1.095821,0.999739,16.155849,0.775485,0.000000
Jewish_White,F5A10_1,3.047195,0.980291,16.545619,0.775485,0.000000
Jewish_White,F5A11_1,1.946318,0.996735,16.316918,0.775485,0.000000
Jewish_White,F5A12_1,1.131872,0.999697,15.907223,0.775485,0.000000
Jewish_White,F5A13_1,1.732650,0.998009,16.237969,0.775485,0.000000
Jewish_White,F5A14_1,1.069437,0.999766,16.078549,0.775485,0.000000
Jewish_White,F5A15_1,0.243632,1.000000,15.573368,0.775485,0.000000
Jewish_White,F5A16_1,2.261825,0.993911,16.502460,0.775485,0.000000
Jewish_White,F5A1_1,1.375902,0.999273,16.428228,0.775485,0.000000
Jewish_White,F5A2_1,1.428468,0.999141,16.162186,0.775485,0.000000
Jewish_White,F5A3_1,1.141771,0.999685,16.190692,0.775485,0.000000
Jewish_White,F5A4_1,0.822375,0.999930,16.158128,0.775485,0.000000
Jewish_White,F5A5_1,1.535746,0.998820,16.026212,0.775485,0.000000
Jewish_White,F5A6_1,1.180116,0.999634,16.354720,0.775485,0.000000
Jewish_White,F5A7_1,1.120785,0.999710,16.162600,0.775485,0.000000
Jewish_White,F5A8_1,1.209402,0.999591,16.240933,0.775485,0.000000
Jewish_White,F5A9_1,2.402507,0.992222,16.286687,0.775485,0.000000
Jewish_White,F5aA1_1,1.498616,0.998940,16.270271,0.775485,0.000000
Jewish_White,F5aA2_1,0.725307,0.999961,15.714533,0.775485,0.000000
Jewish_White,F5aA3_1,2.142095,0.995130,16.304909,0.775485,0.000000
Jewish_White,F5bA1_1,0.531918,0.999991,15.658689,0.775485,0.000000
Jewish_White,F5bA2_1,2.311263,0.993350,15.763875,0.775485,0.000000
Jewish_White,F5bA3_1,0.360789,0.999999,15.587699,0.775485,0.000000
Jewish_White,F5bA4_1,5.740793,0.836550,16.960211,0.775485,0.000000
Jewish_White,F5bA5_1,2.353658,0.992841,16.299399,0.775485,0.000000
Jewish_White,F5bA6_1,2.687863,0.987846,16.277956,0.775485,0.000000
Jewish_White,F5cA1_1,0.795777,0.999940,15.775967,0.775485,0.000000
Jewish_White,F5cA2_1,1.066642,0.999769,15.963871,0.775485,0.000000
Jewish_White,F6a_DemPartyA1,6.615490,0.761178,16.886931,0.775485,0.000000
Jewish_White,F6a_RepPartyA1,1.808551,0.997608,16.284101,0.775485,0.000000
Jewish_White,F6mA1_1,2.399894,0.992256,16.339130,0.775485,0.000000
Jewish_White,F7d,0.120968,1.000000,15.429388,0.775485,0.000000
Jewish_White,F7e,0.007085,1.000000,15.216120,0.775485,0.000000
Jewish_White,F7f,0.493344,0.999994,15.314819,0.775485,0.000000
Jewish_White,F7g,1.019606,0.999812,16.254615,0.775485,0.000000
Jewish_White,F7h,2.217617,0.994384,15.695705,0.775485,0.000000
Jewish_White,F7lA1,0.000000,1.000000,15.214275,0.775485,0.000000
Jewish_White,F7mA1,4000005.254926,0.000000,15.869304,0.775485,0.000000
Jewish_White,F7n,0.000000,1.000000,15.214275,0.775485,0.000000
Jewish_White,einkommen,0.964852,0.999854,15.784948,0.775485,0.000000
Christian_Protestant_Asian,F1A10_1,0.970019,0.999850,15.918809,0.810261,0.000000
Christian_Protestant_Asian,F1A11_1,1.739767,0.997974,16.259944,0.810261,0.000000
Christian_Protestant_Asian,F1A12_1,0.699992,0.999967,15.966286,0.810261,0.000000
Christian_Protestant_Asian,F1A13_1,1.394157,0.999229,16.295449,0.810261,0.000000
Christian_Protestant_Asian,F1A14_1,0.332346,0.999999,15.638661,0.810261,0.000000
Christian_Protestant_Asian,F1A15_1,0.906763,0.999890,15.927836,0.810261,0.000000
Christian_Protestant_Asian,F1A16_1,0.887219,0.999901,15.775821,0.810261,0.000000
Christian_Protestant_Asian,F1A17_1,1.342908,0.999347,16.147379,0.810261,0.000000
Christian_Protestant_Asian,F1A19_1,1.073103,0.999762,15.836689,0.810261,0.000000
Christian_Protestant_Asian,F1A1_1,0.822454,0.999930,16.086263,0.810261,0.000000
Christian_Protestant_Asian,F1A2_1,2.547932,0.990159,16.182349,0.810261,0.000000
Christian_Protestant_Asian,F1A3_1,0.752817,0.999954,16.046204,0.810261,0.000000
Christian_Protestant_Asian,F1A4_1,1.943803,0.996753,16.054763,0.810261,0.000000
Christian_Protestant_Asian,F1A5_1,0.692428,0.999969,16.015658,0.810261,0.000000
Christian_Protestant_Asian,F1A6_1,1.083573,0.999752,15.982510,0.810261,0.000000
Christian_Protestant_Asian,F1A7_1,0.511303,0.999993,15.448364,0.810261,0.000000
Christian_Protestant_Asian,F1A8_1,1.113977,0.999718,15.893812,0.810261,0.000000
Christian_Protestant_Asian,F1A9_1,0.895491,0.999897,16.017902,0.810261,0.000000
Christian_Protestant_Asian,F2A1,9.730398,0.464456,16.855712,0.810261,0.000000
Christian_Protestant_Asian,F2A10,0.400920,0.999998,15.647088,0.810261,0.000000
Christian_Protestant_Asian,F2A11,1.287699,0.999459,16.220074,0.810261,0.000000
Christian_Protestant_Asian,F2A12,1.225685,0.999566,16.374675,0.810261,0.000000
Christian_Protestant_Asian,F2A14,1.822145,0.997530,16.347790,0.810261,0.000000
Christian_Protestant_Asian,F2A2,1.270688,0.999490,16.305851,0.810261,0.000000
Christian_Protestant_Asian,F2A3,4.034506,0.945777,16.898041,0.810261,0.000000
Christian_Protestant_Asian,F2A4,2.231643,0.994237,16.244895,0.810261,0.000000
Christian_Protestant_Asian,F2A5,0.544491,0.999990,15.909166,0.810261,0.000000
Christian_Protestant_Asian,F2A6,1.090912,0.999744,16.292164,0.810261,0.000000
Christian_Protestant_Asian,F2A7,0.905771,0.999891,16.095883,0.810261,0.000000
Christian_Protestant_Asian,F2A8,0.706853,0.999966,16.075266,0.810261,0.000000
Christian_Protestant_Asian,F2A9,0.526157,0.999992,15.860361,0.810261,0.000000
Christian_Protestant_Asian,F3A10_1,1.379135,0.999265,15.785440,0.810261,0.000000
Christian_Protestant_Asian,F3A11_1,1.301320,0.999432,16.012925,0.810261,0.000000
Christian_Protestant_Asian,F3A12_1,2.343072,0.992971,16.391219,0.810261,0.000000
Christian_Protestant_Asian,F3A13_1,3.493161,0.967330,16.771875,0.810261,0.000000
Christian_Protestant_Asian,F3A14_1,1.373721,0.999278,16.109430,0.810261,0.000000
Christian_Protestant_Asian,F3A15_1,2.020500,0.996181,16.212583,0.810261,0.000000
Christian_Protestant_Asian,F3A16_1,3.224531,0.975635,16.658322,0.810261,0.000000
Christian_Protestant_Asian,F3A17_1,2.705526,0.987530,16.583846,0.810261,0.000000
Christian_Protestant_Asian,F3A18_1,1.739642,0.997974,16.101513,0.810261,0.000000
Christian_Protestant_Asian,F3A19_1,1.235478,0.999550,15.978497,0.810261,0.000000
Christian_Protestant_Asian,F3A1_1,2.315804,0.993297,16.202409,0.810261,0.000000
Christian_Protestant_Asian,F3A20_1,1.231750,0.999556,16.170864,0.810261,0.000000
Christian_Protestant_Asian,F3A21_1,0.544066,0.999990,15.898164,0.810261,0.000000
Christian_Protestant_Asian,F3A22_1,2.187822,0.994687,15.933413,0.810261,0.000000
Christian_Protestant_Asian,F3A23_1,3.859324,0.953470,16.562549,0.810261,0.000000
Christian_Protestant_Asian,F3A24_1,2.648416,0.988532,16.778544,0.810261,0.000000
Christian_Protestant_Asian,F3A25_1,3.144907,0.977805,16.852887,0.810261,0.000000
Christian_Protestant_Asian,F3A26_1,1.104427,0.999729,16.165824,0.810261,0.000000
Christian_Protestant_Asian,F3A27_1,2.103458,0.995484,15.863232,0.810261,0.000000
Christian_Protestant_Asian,F3A28_1,0.741699,0.999957,15.780629,0.810261,0.000000
Christian_Protestant_Asian,F3A29_1,1.189935,0.999620,15.534254,0.810261,0.000000
Christian_Protestant_Asian,F3A2_1,1.192992,0.999616,16.101917,0.810261,0.000000
Christian_Protestant_Asian,F3A30_1,1.696660,0.998181,16.281787,0.810261,0.000000
Christian_Protestant_Asian,F3A31_1,6.114413,0.805561,16.402506,0.810261,0.000000
Christian_Protestant_Asian,F3A32_1,0.981084,0.999842,15.896354,0.810261,0.000000
Christian_Protestant_Asian,F3A33_1,1.486306,0.998977,15.948532,0.810261,0.000000
Christian_Protestant_Asian,F3A34_1,0.784927,0.999944,16.064944,0.810261,0.000000
Christian_Protestant_Asian,F3A35_1,0.267442,1.000000,15.640891,0.810261,0.000000
Christian_Protestant_Asian,F3A36_1,0.648764,0.999977,15.887316,0.810261,0.000000
Christian_Protestant_Asian,F3A3_1,1.851862,0.997355,16.189316,0.810261,0.000000
Christian_Protestant_Asian,F3A4_1,0.874176,0.999907,15.883211,0.810261,0.000000
Christian_Protestant_Asian,F3A5_1,1.726971,0.998037,16.420247,0.810261,0.000000
Christian_Protestant_Asian,F3A6_1,2.748892,0.986732,16.541919,0.810261,0.000000
Christian_Protestant_Asian,F3A7_1,0.915582,0.999885,15.801619,0.810261,0.000000
Christian_Protestant_Asian,F3A8_1,0.601533,0.999984,15.899235,0.810261,0.000000
Christian_Protestant_Asian,F3A9_1,2.463084,0.991403,16.142070,0.810261,0.000000
Christian_Protestant_Asian,F3B1,3.192308,0.976529,16.918193,0.810261,0.000000
Christian_Protestant_Asian,F3B2,2.205882,0.994505,16.726977,0.810261,0.000000
Christian_Protestant_Asian,F3B3,3.925959,0.950625,13.404651,0.810261,0.000000
Christian_Protestant_Asian,F3B_Deutschland,0.717600,0.999963,15.672522,0.810261,0.000000
Christian_Protestant_Asian,F3B_Hamas,6.742876,0.749476,15.622356,0.810261,0.000000
Christian_Protestant_Asian,F3B_Iran,1.300808,0.999433,15.705511,0.810261,0.000000
Christian_Protestant_Asian,F3B_Israel,1.523108,0.998862,16.377771,0.810261,0.000000
Christian_Protestant_Asian,F3B_Katar,1.539169,0.998808,15.837031,0.810261,0.000000
